Domain Code,Domain,Area Code,Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","1","Armenia","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","122.709251","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","1","Armenia","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","131.462451","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","107.434921","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","113.1319","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","108.229742","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","112.461979","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","107.642331","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","112.125126","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","107.370578","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","112.278035","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","107.078386","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","112.049429","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","107.370578","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","112.095604","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","106.478107","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","111.798114","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","106.87249","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","111.603572","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","106.881573","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","112.189469","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","107.064761","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","113.65951","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","107.218426","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","113.430905","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","107.492451","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","22","Aruba","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","113.221223","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","10","Australia","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","101.49994","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","10","Australia","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","106.625939","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","10","Australia","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","101.545794","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","10","Australia","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","105.968474","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","10","Australia","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","101.538334","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","10","Australia","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","104.262082","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","10","Australia","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","103.633689","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","10","Australia","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","105.859496","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","11","Austria","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","110.548958","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","11","Austria","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","117.112586","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","11","Austria","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","110.548958","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","11","Austria","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","118.142902","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","11","Austria","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","110.448914","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","11","Austria","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","117.341545","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","11","Austria","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","111.049176","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","11","Austria","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","117.112586","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","11","Austria","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","111.849537","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","11","Austria","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","117.799463","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","11","Austria","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","111.749482","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","11","Austria","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","117.570504","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","11","Austria","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","111.349307","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","11","Austria","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","117.570504","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","11","Austria","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","111.049176","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","11","Austria","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","117.913943","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","11","Austria","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","110.849089","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","11","Austria","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","118.257381","X","International reliable sources","base year is rescaled to 2010"
